name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
tunisia,2016-09-25,25,18,21.8,25,18,21.8,17.1,75.6,3.143,100,16.67,rain,0,0,34.9,20.5,332.1,1017.4,53.1,9.3,134,11.6,6,,2016-09-25T06:09:43,2016-09-25T18:11:20,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-09-26,24.2,19.4,21.5,24.2,19.4,21.5,17,75.9,1.962,100,4.17,rain,0,0,29.9,14.7,286.3,1018.5,51.1,9.7,170,14.9,7,,2016-09-26T06:10:32,2016-09-26T18:09:50,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-09-27,26,17.4,21.5,26,17.4,21.5,16.4,73.5,0,0,0,,0,0,40.7,14.8,297.5,1020.5,59.3,9.9,161.5,13.9,6,,2016-09-27T06:11:22,2016-09-27T18:08:19,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-09-28,24,17.4,20.5,24,17.4,20.5,16.9,80.5,5.978,100,16.67,rain,0,0,38.9,11.1,73.3,1023.9,64.5,9.9,119.5,10.3,5,,2016-09-28T06:12:11,2016-09-28T18:06:49,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-09-29,24.8,18,20.8,24.8,18,20.8,18.1,85.5,3.956,100,4.17,rain,0,0,30.2,14.8,68.3,1024.9,53.1,8.6,105.1,9.1,4,,2016-09-29T06:13:01,2016-09-29T18:05:20,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-09-30,28,18,23.1,30.1,18,23.6,19.8,83.2,2.94,100,4.17,rain,0,0,31.7,16.4,111.9,1019.7,44.4,7.8,130.9,11.3,5,,2016-09-30T06:13:51,2016-09-30T18:03:50,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-01,28,23,25.2,30.1,23,25.9,21,77.9,0,0,0,,0,0,33.4,21.3,155,1015,48.5,9.6,87.8,7.6,4,,2016-10-01T06:14:42,2016-10-01T18:02:21,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-02,29.4,18.7,24,30.7,18.7,24.3,18.9,74.8,0.01,100,4.17,rain,0,0,37,14.8,46.7,1016.2,31,9.8,201.5,17.5,7,,2016-10-02T06:15:32,2016-10-02T18:00:52,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-03,29,21.8,24.5,32,21.8,25.2,21.1,82.2,0,0,0,,0,0,29.5,17.3,38.3,1019.1,34.9,9.7,195.3,16.8,7,,2016-10-03T06:16:23,2016-10-03T17:59:24,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-04,29,20,24,31,20,24.4,19.5,77.1,0,0,0,,0,0,27.7,19.3,12.2,1018.2,32.5,9.7,189.2,16.4,7,,2016-10-04T06:17:14,2016-10-04T17:57:56,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-05,27,20,22.9,27.7,20,22.9,17.7,73.5,0.001,100,4.17,rain,0,0,31.7,18.7,313.5,1016.8,48.9,10,180.9,15.8,7,,2016-10-05T06:18:05,2016-10-05T17:56:29,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-06,27,18,22.7,28,18,22.8,18.1,76.7,0.107,100,4.17,rain,0,0,31.8,13,93,1012.9,38.5,9.7,166.5,14.4,6,,2016-10-06T06:18:57,2016-10-06T17:55:02,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-07,27.8,20.9,23.6,28.1,20.9,23.7,17.2,69.3,3.823,100,4.17,rain,0,0,37,22.2,310.5,1013.2,29.8,9.4,200.9,17.4,7,,2016-10-07T06:19:49,2016-10-07T17:53:35,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-08,28,14,22.4,28.3,14,22.5,16.2,69.4,0,0,0,,0,0,33.5,20,77.1,1016.7,31.5,10,197.5,17.1,7,,2016-10-08T06:20:41,2016-10-08T17:52:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-09,25,17.9,20.9,25,17.9,20.9,16.6,77.4,0.211,100,8.33,rain,0,0,35.3,23.9,239.9,1017.2,34.1,8.3,101.7,8.8,4,,2016-10-09T06:21:34,2016-10-09T17:50:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-10,24.9,14.5,19.4,24.9,14.5,19.4,15.4,79,0.534,100,8.33,rain,0,0,51.8,24.7,259.4,1015.2,41.1,8.9,148.4,12.9,6,,2016-10-10T06:22:27,2016-10-10T17:49:19,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-11,27,17,21.4,26.8,17,21.4,14.5,67,2.863,100,4.17,rain,0,0,38.7,20.4,237.7,1012.6,44.6,9.4,186.6,16.2,7,,2016-10-11T06:23:20,2016-10-11T17:47:55,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-12,26,17,22.2,26,17,22.2,16.6,71.8,0,0,0,,0,0,37.3,16.6,129.5,1011.9,40.8,10,160.2,13.8,6,,2016-10-12T06:24:13,2016-10-12T17:46:31,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,remote,DTTA,DTTB"
tunisia,2016-10-13,31,22,26.1,32.5,22,26.7,20,70.7,0,0,0,,0,0,61.2,27.4,142,1007.8,36.6,9.7,190.6,16.4,7,,2016-10-13T06:25:07,2016-10-13T17:45:08,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,remote,DTTA,DTTB"
tunisia,2016-10-14,30.9,22,25.7,32.9,22,26.2,19.7,70,0,0,0,,0,0,74.2,28.1,65.8,1007,40.8,9.2,135.7,11.7,6,,2016-10-14T06:26:01,2016-10-14T17:43:46,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-15,27,20,23.2,27.5,20,23.2,16.2,65.8,0,0,0,,0,0,33.3,22,336.4,1015.7,26.7,9.3,187.4,16.1,7,,2016-10-15T06:26:56,2016-10-15T17:42:25,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-16,26,16.5,21.5,26,16.5,21.5,16.4,74,0,0,0,,0,0,28.4,15.3,2.8,1019.9,27.7,9.6,181.5,15.8,7,,2016-10-16T06:27:51,2016-10-16T17:41:05,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-17,26.1,16,20.7,26.1,16,20.7,16.2,77.2,0.196,100,8.33,rain,0,0,27.8,17.3,50.2,1022.2,31.9,9.9,184.7,15.9,7,,2016-10-17T06:28:46,2016-10-17T17:39:45,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-18,28.9,14.7,21.2,28.6,14.7,21.2,15.9,75.1,0.007,100,4.17,rain,0,0,31.7,15.3,239.3,1020.8,31.1,9.3,180.3,15.6,7,,2016-10-18T06:29:41,2016-10-18T17:38:26,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-19,26,18,22.1,26,18,22.1,14.9,65.3,0,0,0,,0,0,40.7,20.4,286.6,1019.3,42.3,10,159.5,13.8,6,,2016-10-19T06:30:37,2016-10-19T17:37:08,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-20,26,17.1,21.4,26,17.1,21.4,16,72.5,4.626,100,12.5,rain,0,0,24.1,12.8,210.6,1014.8,39,9.7,116.1,10.1,5,,2016-10-20T06:31:34,2016-10-20T17:35:51,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-21,25,17.9,21.4,25,17.9,21.4,16.5,74.5,0.2,100,8.33,rain,0,0,38.2,14.7,263.8,1012.9,49.4,9.9,116.2,9.9,4,,2016-10-21T06:32:30,2016-10-21T17:34:35,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-22,27,16.7,21.1,27.9,16.7,21.2,17.3,80.2,0.051,100,4.17,rain,0,0,61.2,34.8,153.6,1014.3,41.6,9.1,164.5,14.1,6,,2016-10-22T06:33:27,2016-10-22T17:33:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-23,28.1,18.9,23.4,30.7,18.9,24,20.3,83.6,16.667,100,8.33,rain,0,0,61.1,14.7,133.5,1013.3,33.5,9.8,166.8,14.3,6,,2016-10-23T06:34:25,2016-10-23T17:32:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-24,29.1,20,24.4,32.2,20,25,20.8,81.1,0,0,0,,0,0,38.9,20.4,131,1016.7,27.8,9.3,168.9,14.7,6,,2016-10-24T06:35:22,2016-10-24T17:30:53,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-25,30,20,24.4,32.5,20,25,20.5,80.1,0.196,100,4.17,rain,0,0,32.8,13.6,138.9,1020.4,27.6,9.2,163.9,14,6,,2016-10-25T06:36:20,2016-10-25T17:29:42,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60714099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-26,33.9,19.9,25.4,33.2,19.9,25.3,17.4,67,0,0,0,,0,0,24.1,12.6,189,1019.3,28.1,9.3,164.7,14.2,6,,2016-10-26T06:37:19,2016-10-26T17:28:31,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-27,26.9,20,22.9,27.2,20,22.9,15.6,64.1,0.259,100,12.5,rain,0,0,68.4,33.4,291.5,1019,43.2,10,148.6,12.8,6,,2016-10-27T06:38:18,2016-10-27T17:27:21,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-28,23,18.1,19.9,23,18.1,19.9,13.9,68.6,2.714,100,8.33,rain,0,0,57.3,33.4,328.2,1022.2,61.7,9.8,116.1,10.1,5,,2016-10-28T06:39:17,2016-10-28T17:26:13,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-29,22,17.9,19.6,22,17.9,19.6,10.7,56.6,0.026,100,4.17,rain,0,0,57.3,25.6,342.3,1022.3,47.3,10,116.8,10.2,5,,2016-10-29T06:40:16,2016-10-29T17:25:06,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-30,23,16,18.8,23,16,18.8,12,64.7,0.001,100,4.17,rain,0,0,27.7,16.2,312,1020.8,31.6,10,116.4,10.1,4,,2016-10-30T06:41:16,2016-10-30T17:24:00,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-10-31,23,14.7,18.8,23,14.7,18.8,12.9,69.3,0.005,100,4.17,rain,0,0,33.5,16.3,343.9,1021.5,42.1,10,122.9,10.6,5,,2016-10-31T06:42:16,2016-10-31T17:22:56,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-01,23,14,18.2,23,14,18.2,13.3,74,0.005,100,4.17,rain,0,0,24.8,13.9,46.3,1023.5,40.9,9.9,155,13.3,6,,2016-11-01T06:43:16,2016-11-01T17:21:52,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-02,25,12,17.6,25,12,17.6,11.6,71.6,0.196,100,8.33,rain,0,0,20.5,10,166.9,1020.5,27.7,9.9,163,14.1,6,,2016-11-02T06:44:17,2016-11-02T17:20:51,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-03,26,14,19.6,26,14,19.6,13.3,68.8,0,0,0,,0,0,29.5,18.4,230,1018,31.4,9.8,141.9,12.2,5,,2016-11-03T06:45:18,2016-11-03T17:19:50,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-04,26,13.7,19.2,26,13.7,19.2,13.3,71.2,0.005,100,4.17,rain,0,0,24.1,12.5,166.5,1020.2,27,9.9,157,13.5,6,,2016-11-04T06:46:19,2016-11-04T17:18:51,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-05,29,14.1,20.3,27.8,14.1,20.2,10,55.8,0.192,100,8.33,rain,0,0,27.7,13.5,163.3,1016.3,26.8,10,143.8,12.4,6,,2016-11-05T06:47:20,2016-11-05T17:17:54,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-06,30,20.8,23.7,28.4,20.8,23.4,7.5,37.2,0,0,0,,0,0,38.9,18.3,206.4,1009.6,35.7,10,143.3,12.3,6,,2016-11-06T06:48:22,2016-11-06T17:16:58,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-07,23,16,19.2,23,16,19.2,15.1,77.7,0.739,100,16.67,rain,0,0,51.8,20,216.2,1007.8,47.5,9.8,101.3,8.7,4,,2016-11-07T06:49:24,2016-11-07T17:16:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-08,20,12,15.6,20,12,15.6,10.8,74.5,6.316,100,16.67,rain,0,0,68.4,34.9,234.3,1007.7,52.6,9.5,101.9,8.8,4,,2016-11-08T06:50:26,2016-11-08T17:15:10,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-09,17,10,13.3,17,10,13.3,10.4,83.2,10.467,100,20.83,rain,0,0,61.2,25.9,229.8,1015.9,55.4,8.7,79.2,6.9,3,,2016-11-09T06:51:28,2016-11-09T17:14:19,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-10,18,13.9,15.8,18,13.9,15.8,12.5,81.2,0.438,100,20.83,rain,0,0,39,23.8,239.9,1019.8,58.2,9.7,105.1,9.1,5,,2016-11-10T06:52:30,2016-11-10T17:13:29,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-11,19.1,12.8,15.4,19.1,12.8,15.4,12,80.9,0.1,100,8.33,rain,0,0,33.5,20.3,218.9,1020.9,58.1,9.9,113.3,9.8,5,,2016-11-11T06:53:32,2016-11-11T17:12:41,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-12,20,14,16.1,20,14,16.1,11.7,75.8,1.23,100,16.67,rain,0,0,41.8,22.3,246.2,1020.4,52,9.9,99.6,8.6,4,,2016-11-12T06:54:34,2016-11-12T17:11:54,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-13,22.1,11.2,15.9,22.1,11.2,15.9,11.2,75.7,0,0,0,,0,0,24.3,12.9,201.2,1022.1,31.3,9.9,114.3,9.9,5,,2016-11-13T06:55:37,2016-11-13T17:11:10,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-14,22,12.9,16,22,12.9,16,11.1,74.9,0,0,0,,0,0,27.4,11.7,216.4,1019.2,30.8,9.5,121.6,10.4,5,,2016-11-14T06:56:39,2016-11-14T17:10:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-15,20,13,16.8,20,13,16.8,14.6,87.2,0.413,100,16.67,rain,0,0,37.1,15.5,41.6,1020,47.4,8.5,72.6,6.2,3,,2016-11-15T06:57:41,2016-11-15T17:09:45,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-16,24,19,21.1,24,19,21.1,15.7,72.3,0.389,100,4.17,rain,0,0,47.9,24.1,114.9,1018.1,57.5,8.9,116.5,10.1,5,,2016-11-16T06:58:44,2016-11-16T17:09:06,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-17,20.5,15,17.4,20.5,15,17.4,14.3,82.5,1.175,100,16.67,rain,0,0,38.9,25.3,111.2,1017.4,57.3,9.3,91.2,8.1,4,,2016-11-17T06:59:46,2016-11-17T17:08:28,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-18,19.2,14.9,16.6,19.2,14.9,16.6,14.7,89,13.038,100,20.83,rain,0,0,68.4,11.6,113.9,1015.9,54.7,8.9,89.9,7.8,4,,2016-11-18T07:00:48,2016-11-18T17:07:52,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-19,20,13,16,20,13,16,13.8,87.5,0.408,100,12.5,rain,0,0,38.8,8.3,245,1014.3,50.3,8.6,101.4,8.7,4,,2016-11-19T07:01:49,2016-11-19T17:07:18,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-20,21,12.2,15.9,21,12.2,15.9,14,89,0.037,100,12.5,rain,0,0,22.3,9.3,153.2,1015.3,42.8,9.4,67.8,5.8,3,,2016-11-20T07:02:51,2016-11-20T17:06:46,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-21,21,12.8,16.5,21,12.8,16.5,13.7,84.8,0,0,0,,0,0,23,13,128.6,1015.1,29.8,9.6,119.6,10.3,5,,2016-11-21T07:03:52,2016-11-21T17:06:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-22,22,11,16.6,22,11,16.6,11.6,74.4,0.005,100,4.17,rain,0,0,37.8,14.8,128.2,1014.6,28.2,9.6,133,11.5,5,,2016-11-22T07:04:53,2016-11-22T17:05:48,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-23,24,16,19.7,24,16,19.7,13,65.8,0,0,0,,0,0,50.8,27.7,136.3,1015.4,48.3,10,126,11,5,,2016-11-23T07:05:54,2016-11-23T17:05:21,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-24,22,14,19.8,22,14,19.8,15.3,76.2,4.635,100,16.67,rain,0,0,68.4,27.6,136,1012.6,56.9,9.1,72.2,6.3,4,,2016-11-24T07:06:54,2016-11-24T17:04:57,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-25,20,11.9,15.7,20,11.9,15.7,11.9,79.1,0.033,100,8.33,rain,0,0,33.1,17.2,298.6,1015.2,37.5,9.1,114.8,10,5,,2016-11-25T07:07:54,2016-11-25T17:04:35,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-26,20.1,8,14.1,20.1,8,14.1,10.3,79.3,0,0,0,,0,0,18.2,11,172.3,1015.7,28,9.8,126.6,11,5,,2016-11-26T07:08:53,2016-11-26T17:04:14,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-27,20,8.2,13.5,20,6.7,13.4,8.9,75.8,0.007,100,4.17,rain,0,0,16.9,11.1,182.1,1011.6,28.9,9.9,127.5,11,5,,2016-11-27T07:09:52,2016-11-27T17:03:56,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-28,19,9,12.9,19,8.7,12.8,9,78.5,0.005,100,4.17,rain,0,0,19.1,11,192.1,1008.9,36.1,9,107,9.1,4,,2016-11-28T07:10:50,2016-11-28T17:03:39,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-29,17,10.9,14.1,17,10.9,14.1,11.4,84.6,4.625,100,25,rain,0,0,35.3,20.6,301.1,1016,49,9.3,75.6,6.5,4,,2016-11-29T07:11:47,2016-11-29T17:03:25,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-11-30,16,11,13,16,11,13,7.2,68.1,22.923,100,4.17,rain,0,0,35.3,22.2,335,1027.9,64.6,9.4,98.4,8.6,4,,2016-11-30T07:12:44,2016-11-30T17:03:12,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-12-01,16,7.8,11,16,5.5,10.6,6,72.6,0.005,100,4.17,rain,0,0,20.5,12.9,183.8,1027.5,49.7,10,121.3,10.7,5,,2016-12-01T07:13:40,2016-12-01T17:03:02,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-12-02,18,6.2,10.6,18,4.8,10.2,6.7,78.9,0.005,100,4.17,rain,0,0,18.4,12.8,166.5,1020.8,28.5,9.8,126.3,11,5,,2016-12-02T07:14:35,2016-12-02T17:02:54,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-12-03,16,6.1,10.9,16,6.1,10.8,7.7,81.9,0.005,100,4.17,rain,0,0,24.1,9.9,152.1,1016.9,39.6,8.7,78,6.8,3,,2016-12-03T07:15:30,2016-12-03T17:02:48,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-12-04,20,6,13,20,6,13,9.4,80.9,0.005,100,4.17,rain,0,0,29.2,14.7,117.8,1018.1,28.6,9.4,118.2,10.3,5,,2016-12-04T07:16:23,2016-12-04T17:02:43,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-12-05,18,13.1,15.6,18,13.1,15.6,10.5,72,0.039,100,16.67,rain,0,0,40.3,20.3,157,1021,55.4,10,66.8,5.6,3,,2016-12-05T07:17:16,2016-12-05T17:02:41,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
tunisia,2016-12-06,20.6,11,15.7,20.6,11,15.7,11.9,79.3,0.429,100,8.33,rain,0,0,34.2,12.8,158.2,1020.8,35.9,9.6,97.8,8.5,4,,2016-12-06T07:18:07,2016-12-06T17:02:41,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60714099999,60729099999,60720099999,DTTL,60715099999,DTTA,DTTB"
